fpr_svm,tpr_svm
0.0,0.0
0.0,0.00014194464158978
0.0,0.00056777856635912
0.0001556420233463035,0.00099361249112846
0.0001556420233463035,0.00127750177430802
0.0001556420233463035,0.0015613910574875799
0.0001556420233463035,0.0032647267565649395
0.0001556420233463035,0.0035486160397444995
0.0001556420233463035,0.00440028388928318
0.0001556420233463035,0.004684173172462739
0.0001556420233463035,0.005393896380411639
0.0001556420233463035,0.005961674946770759
0.0001556420233463035,0.00695528743789922
0.0001556420233463035,0.007239176721078779
0.0001556420233463035,0.007381121362668559
0.0001556420233463035,0.00766501064584812
0.0001556420233463035,0.011213626685592618
0.0001556420233463035,0.011497515968772179
0.0001556420233463035,0.011923349893541518
0.0001556420233463035,0.012207239176721079
0.0001556420233463035,0.014194464158977998
0.0001556420233463035,0.014478353442157558
0.0001556420233463035,0.01603974449964514
0.0001556420233463035,0.016323633782824698
0.0001556420233463035,0.016607523066004257
0.0001556420233463035,0.01689141234918382
0.0001556420233463035,0.02256919801277502
0.0001556420233463035,0.022853087295954578
0.0001556420233463035,0.025266146202980837
0.0001556420233463035,0.0255500354861604
0.0001556420233463035,0.027963094393186658
0.0001556420233463035,0.028246983676366216
0.0001556420233463035,0.028814762242725337
0.0001556420233463035,0.029098651525904896
0.0001556420233463035,0.02924059616749468
0.0001556420233463035,0.029524485450674237
0.0001556420233463035,0.030092264017033358
0.0001556420233463035,0.030376153300212917
0.0001556420233463035,0.030943931866572037
0.0001556420233463035,0.031227821149751596
0.0001556420233463035,0.031653655074520934
0.0001556420233463035,0.0319375443577005
0.0001556420233463035,0.03236337828246984
0.0001556420233463035,0.032647267565649396
0.0001556420233463035,0.033073101490418734
0.0001556420233463035,0.0333569907735983
0.0001556420233463035,0.035486160397444996
0.0001556420233463035,0.035770049680624555
0.0001556420233463035,0.03647977288857346
0.0001556420233463035,0.03676366217175302
0.0001556420233463035,0.03775727466288148
0.0001556420233463035,0.03804116394606104
0.0001556420233463035,0.043151171043293114
0.0001556420233463035,0.04343506032647267
0.0001556420233463035,0.044144783534421576
0.0001556420233463035,0.044428672817601135
0.0001556420233463035,0.04513839602555004
0.0001556420233463035,0.0454222853087296
0.0001556420233463035,0.04655784244144784
0.0001556420233463035,0.0468417317246274
0.0001556420233463035,0.04797728885734563
0.0001556420233463035,0.0482611781405252
0.0001556420233463035,0.048545067423704756
0.0001556420233463035,0.048828956706884315
0.0001556420233463035,0.051525904897090136
0.0001556420233463035,0.051809794180269694
0.0001556420233463035,0.05535841022001419
0.0001556420233463035,0.05564229950319376
0.0001556420233463035,0.05777146912704045
0.0001556420233463035,0.05805535841022001
0.0001556420233463035,0.060042583392476936
0.0001556420233463035,0.060326472675656495
0.0001556420233463035,0.06217175301632363
0.0001556420233463035,0.06245564229950319
0.0001556420233463035,0.06302342086586231
0.0001556420233463035,0.06330731014904187
0.0001556420233463035,0.063875088715401
0.0001556420233463035,0.06415897799858056
0.0001556420233463035,0.06430092264017033
0.0001556420233463035,0.06458481192334989
0.0001556420233463035,0.06557842441447835
0.0001556420233463035,0.06586231369765791
0.0001556420233463035,0.06742370475514549
0.0001556420233463035,0.06770759403832505
0.0001556420233463035,0.0708303761533002
0.0001556420233463035,0.07111426543647978
0.0001556420233463035,0.07196593328601845
0.0001556420233463035,0.07224982256919801
0.0001556420233463035,0.07295954577714692
0.0001556420233463035,0.07324343506032648
0.0001556420233463035,0.07636621717530163
0.0001556420233463035,0.0766501064584812
0.0001556420233463035,0.07906316536550745
0.0001556420233463035,0.07934705464868701
0.0001556420233463035,0.08076650106458481
0.0001556420233463035,0.08119233498935415
0.0001556420233463035,0.09027679205110008
0.0001556420233463035,0.09056068133427964
0.0001556420233463035,0.09155429382540808
0.0001556420233463035,0.09183818310858766
0.0001556420233463035,0.09240596167494677
0.0001556420233463035,0.09268985095812633
0.0001556420233463035,0.09339957416607524
0.0001556420233463035,0.09396735273243435
0.0001556420233463035,0.09723207948899928
0.0001556420233463035,0.09751596877217886
0.0001556420233463035,0.09794180269694819
0.0001556420233463035,0.09822569198012775
0.0001556420233463035,0.10049680624556423
0.0001556420233463035,0.10078069552874379
0.0001556420233463035,0.10262597586941093
0.0001556420233463035,0.10290986515259049
0.0001556420233463035,0.10560681334279631
0.0001556420233463035,0.10589070262597587
0.0001556420233463035,0.1070262597586941
0.0001556420233463035,0.10731014904187366
0.0001556420233463035,0.10745209368346345
0.0001556420233463035,0.10773598296664301
0.0001556420233463035,0.11100070972320795
0.0001556420233463035,0.11128459900638751
0.0001556420233463035,0.11171043293115684
0.0001556420233463035,0.1119943222143364
0.0001556420233463035,0.11383960255500356
0.0001556420233463035,0.11412349183818311
0.0001556420233463035,0.114833215046132
0.0001556420233463035,0.11511710432931156
0.0001556420233463035,0.12022711142654365
0.0001556420233463035,0.1205110007097232
0.0001556420233463035,0.12065294535131299
0.0001556420233463035,0.12093683463449255
0.0001556420233463035,0.1261887863733144
0.0001556420233463035,0.12647267565649398
0.0001556420233463035,0.12718239886444288
0.0001556420233463035,0.127750177430802
0.0001556420233463035,0.12831795599716112
0.0001556420233463035,0.12860184528034066
0.0001556420233463035,0.13243435060326472
0.0001556420233463035,0.1327182398864443
0.0001556420233463035,0.13286018452803405
0.0001556420233463035,0.13314407381121363
0.0001556420233463035,0.13442157558552165
0.0001556420233463035,0.13470546486870122
0.0001556420233463035,0.13669268985095812
0.0001556420233463035,0.1369765791341377
0.0001556420233463035,0.13853797019162525
0.0001556420233463035,0.1389638041163946
0.0001556420233463035,0.14024130589070263
0.0001556420233463035,0.14052519517388218
0.0001556420233463035,0.1410929737402413
0.0001556420233463035,0.14137686302342087
0.0001556420233463035,0.14208658623136977
0.0001556420233463035,0.14237047551454932
0.0001556420233463035,0.14308019872249822
0.000311284046692607,0.14308019872249822
0.000311284046692607,0.14350603264726758
0.000311284046692607,0.14378992193044712
0.000311284046692607,0.1439318665720369
0.000311284046692607,0.14421575585521645
0.000311284046692607,0.14861603974449963
0.000311284046692607,0.1488999290276792
0.000311284046692607,0.1524485450674237
0.000311284046692607,0.15273243435060327
0.000311284046692607,0.15429382540809083
0.000311284046692607,0.1545777146912704
0.000311284046692607,0.15642299503193755
0.000311284046692607,0.15670688431511712
0.000311284046692607,0.15684882895670688
0.000311284046692607,0.15713271823988645
0.000311284046692607,0.1589779985805536
0.000311284046692607,0.15926188786373313
0.000311284046692607,0.1609652235628105
0.000311284046692607,0.16124911284599006
0.000311284046692607,0.16167494677075941
0.000311284046692607,0.16195883605393896
0.000311284046692607,0.16252661462029808
0.000311284046692607,0.16281050390347765
0.000311284046692607,0.1630943931866572
0.000311284046692607,0.1636621717530163
0.000311284046692607,0.16394606103619588
0.000311284046692607,0.16408800567778567
0.000311284046692607,0.16437189496096521
0.000311284046692607,0.16650106458481193
0.000311284046692607,0.16678495386799147
0.000311284046692607,0.16763662171753016
0.000311284046692607,0.16792051100070973
0.000311284046692607,0.16863023420865864
0.000311284046692607,0.16891412349183818
0.000311284046692607,0.1723207948899929
0.000311284046692607,0.17260468417317246
0.000311284046692607,0.1760113555713272
0.000311284046692607,0.17629524485450673
0.000311284046692607,0.17842441447835344
0.000311284046692607,0.17899219304471256
0.000311284046692607,0.179985805535841
0.000311284046692607,0.18026969481902058
0.000311284046692607,0.1816891412349184
0.000311284046692607,0.18197303051809793
0.000311284046692607,0.18211497515968772
0.000311284046692607,0.1823988644428673
0.000311284046692607,0.18310858765081617
0.000311284046692607,0.18353442157558553
0.000311284046692607,0.18495386799148333
0.000311284046692607,0.18523775727466288
0.000311284046692607,0.18608942512420157
0.000311284046692607,0.1863733144073811
0.000311284046692607,0.19119943222143365
0.000311284046692607,0.1914833215046132
0.000311284046692607,0.19162526614620298
0.000311284046692607,0.1920511000709723
0.000311284046692607,0.1992902767920511
0.000311284046692607,0.19957416607523065
0.000311284046692607,0.2049680624556423
0.000311284046692607,0.20525195173882185
0.000311284046692607,0.20581973030518097
0.000311284046692607,0.20610361958836054
0.000311284046692607,0.20695528743789923
0.000311284046692607,0.20809084457061747
0.000311284046692607,0.21078779276082327
0.000311284046692607,0.21107168204400284
0.000311284046692607,0.2149041873669269
0.000311284046692607,0.21518807665010645
0.000311284046692607,0.2156139105748758
0.000311284046692607,0.21589779985805535
0.000311284046692607,0.21802696948190206
0.000311284046692607,0.2183108587650816
0.000311284046692607,0.22356281050390348
0.000311284046692607,0.22384669978708305
0.000311284046692607,0.2239886444286728
0.000311284046692607,0.22427253371185238
0.000311284046692607,0.2269694819020582
0.000311284046692607,0.22725337118523775
0.000311284046692607,0.22867281760113556
0.000311284046692607,0.22924059616749468
0.000311284046692607,0.22952448545067425
0.000311284046692607,0.2298083747338538
0.000311284046692607,0.2312278211497516
0.000311284046692607,0.23151171043293114
0.000311284046692607,0.23222143364088005
0.000311284046692607,0.23250532292405962
0.000311284046692607,0.23506032647267566
0.000311284046692607,0.2353442157558552
0.000311284046692607,0.23633782824698368
0.000311284046692607,0.23662171753016323
0.000311284046692607,0.23733144073811213
0.000311284046692607,0.2376153300212917
0.000311284046692607,0.23846699787083037
0.000311284046692607,0.23875088715400994
0.000311284046692607,0.24088005677785665
0.000311284046692607,0.2411639460610362
0.000311284046692607,0.24201561391057488
0.000311284046692607,0.24229950319375443
0.000311284046692607,0.24315117104329312
0.0004669260700389105,0.24315117104329312
0.0004669260700389105,0.24343506032647266
0.0004669260700389105,0.24442867281760114
0.0004669260700389105,0.24471256210078068
0.0004669260700389105,0.24485450674237047
0.0004669260700389105,0.24513839602555004
0.0004669260700389105,0.24528034066713983
0.0004669260700389105,0.24556422995031937
0.0004669260700389105,0.2466997870830376
0.0004669260700389105,0.24698367636621718
0.0004669260700389105,0.248403122782115
0.0004669260700389105,0.24868701206529453
0.0004669260700389105,0.24953867991483322
0.0004669260700389105,0.24982256919801277
0.0004669260700389105,0.2511000709723208
0.0004669260700389105,0.25138396025550036
0.0004669260700389105,0.2523775727466288
0.0004669260700389105,0.2526614620298084
0.0004669260700389105,0.2539389638041164
0.0004669260700389105,0.254222853087296
0.0004669260700389105,0.25436479772888576
0.0004669260700389105,0.2546486870120653
0.0004669260700389105,0.255500354861604
0.0004669260700389105,0.2557842441447835
0.0004669260700389105,0.25975869410929736
0.0004669260700389105,0.26004258339247693
0.0004669260700389105,0.262597586941093
0.0004669260700389105,0.26288147622427255
0.0004669260700389105,0.2631653655074521
0.0004669260700389105,0.26344925479063164
0.0004669260700389105,0.26628814762242725
0.0004669260700389105,0.2665720369056068
0.0004669260700389105,0.2675656493967353
0.0004669260700389105,0.26784953867991484
0.0004669260700389105,0.26799148332150463
0.0004669260700389105,0.26827537260468415
0.0004669260700389105,0.2688431511710433
0.0004669260700389105,0.26912704045422287
0.0004669260700389105,0.26941092973740244
0.0004669260700389105,0.26969481902058196
0.0004669260700389105,0.27125621007806955
0.0004669260700389105,0.2715400993612491
0.0004669260700389105,0.2716820440028389
0.0004669260700389105,0.2719659332860185
0.0004669260700389105,0.272249822569198
0.0004669260700389105,0.27253371185237757
0.0004669260700389105,0.27423704755145495
0.0004669260700389105,0.27466288147622425
0.0004669260700389105,0.2765081618168914
0.0004669260700389105,0.276792051100071
0.0004669260700389105,0.2787792760823279
0.0004669260700389105,0.27906316536550746
0.0004669260700389105,0.28119233498935414
0.0004669260700389105,0.2814762242725337
0.0004669260700389105,0.2836053938963804
0.0004669260700389105,0.28388928317955997
0.0004669260700389105,0.2853087295954578
0.0004669260700389105,0.28559261887863735
0.0004669260700389105,0.28899929027679205
0.0004669260700389105,0.2892831795599716
0.0004669260700389105,0.2898509581263307
0.0004669260700389105,0.2901348474095103
0.0004669260700389105,0.2912704045422285
0.0004669260700389105,0.2915542938254081
0.0004669260700389105,0.2928317955997161
0.0004669260700389105,0.2931156848828957
0.0004669260700389105,0.29751596877217884
0.0004669260700389105,0.2977998580553584
0.0004669260700389105,0.29879347054648686
0.0004669260700389105,0.29907735982966643
0.0004669260700389105,0.2996451383960255
0.0004669260700389105,0.2999290276792051
0.0004669260700389105,0.30205819730305183
0.0004669260700389105,0.30234208658623135
0.0004669260700389105,0.30361958836053937
0.0004669260700389105,0.30390347764371894
0.0004669260700389105,0.3061745919091554
0.000622568093385214,0.3061745919091554
0.000622568093385214,0.3105748757984386
0.000622568093385214,0.3108587650816182
0.000622568093385214,0.3110007097232079
0.000622568093385214,0.31185237757274664
0.000622568093385214,0.3144073811213627
0.000622568093385214,0.31469127040454226
0.000622568093385214,0.3155429382540809
0.000622568093385214,0.31611071682044
0.000622568093385214,0.3171043293115685
0.000622568093385214,0.31738821859474803
0.000622568093385214,0.3178140525195174
0.000622568093385214,0.31838183108587653
0.000622568093385214,0.31994322214336407
0.000622568093385214,0.32022711142654364
0.000622568093385214,0.3205110007097232
0.000622568093385214,0.3207948899929028
0.000622568093385214,0.32178850248403124
0.000622568093385214,0.3220723917672108
0.000622568093385214,0.3239176721078779
0.000622568093385214,0.3242015613910575
0.000622568093385214,0.3253371185237757
0.000622568093385214,0.3256210078069553
0.000622568093385214,0.3257629524485451
0.000622568093385214,0.3260468417317246
0.000622568093385214,0.32987934705464866
0.000622568093385214,0.33016323633782824
0.000622568093385214,0.33087295954577717
0.000622568093385214,0.3311568488289567
0.000622568093385214,0.3354151880766501
0.000622568093385214,0.3356990773598297
0.000622568093385214,0.3389638041163946
0.000622568093385214,0.33924769339957417
0.000622568093385214,0.34194464158978
0.000622568093385214,0.34222853087295957
0.000622568093385214,0.3423704755145493
0.000622568093385214,0.34265436479772887
0.000622568093385214,0.3437899219304471
0.000622568093385214,0.3440738112136267
0.000622568093385214,0.3452093683463449
0.000622568093385214,0.3454932576295245
0.000622568093385214,0.3487579843860894
0.000622568093385214,0.349041873669269
0.000622568093385214,0.3524485450674237
0.000622568093385214,0.35273243435060325
0.000622568093385214,0.3551454932576295
0.000622568093385214,0.3554293825408091
0.000622568093385214,0.35571327182398865
0.000622568093385214,0.3559971611071682
0.000622568093385214,0.35784244144783534
0.000622568093385214,0.3581263307310149
0.000622568093385214,0.35926188786373314
0.000622568093385214,0.3595457771469127
0.000622568093385214,0.3609652235628105
0.000622568093385214,0.36124911284599004
0.000622568093385214,0.3633782824698368
0.000622568093385214,0.36366217175301635
0.000622568093385214,0.3653655074520937
0.000622568093385214,0.36564939673527325
0.000622568093385214,0.3660752306600426
0.000622568093385214,0.3663591199432221
0.000622568093385214,0.3673527324343506
0.000622568093385214,0.36763662171753014
0.000622568093385214,0.3680624556422995
0.000622568093385214,0.3683463449254791
0.000622568093385214,0.36848828956706886
0.000622568093385214,0.3687721788502484
0.000622568093385214,0.36891412349183816
0.000622568093385214,0.36919801277501774
0.000622568093385214,0.37033356990773597
0.000622568093385214,0.3709013484740951
0.000622568093385214,0.3714691270404542
0.000622568093385214,0.3717530163236338
0.0007782101167315176,0.3717530163236338
0.0007782101167315176,0.3743080198722498
0.0007782101167315176,0.3745919091554294
0.0007782101167315176,0.38523775727466286
0.0007782101167315176,0.38552164655784243
0.0007782101167315176,0.38623136976579137
0.0007782101167315176,0.3865152590489709
0.0007782101167315176,0.38694109297374024
0.0007782101167315176,0.3872249822569198
0.0007782101167315176,0.3880766501064585
0.0007782101167315176,0.38836053938963805
0.0007782101167315176,0.3894960965223563
0.0007782101167315176,0.38977998580553586
0.0007782101167315176,0.394180269694819
0.0007782101167315176,0.3944641589779986
0.0007782101167315176,0.39545777146912703
0.0007782101167315176,0.3957416607523066
0.0007782101167315176,0.39616749467707596
0.0007782101167315176,0.3964513839602555
0.0007782101167315176,0.3977288857345635
0.0007782101167315176,0.39801277501774307
0.0007782101167315176,0.39815471965933286
0.0007782101167315176,0.39843860894251243
0.0007782101167315176,0.40099361249112847
0.000933852140077821,0.40099361249112847
0.000933852140077821,0.40312278211497515
0.000933852140077821,0.4034066713981547
0.000933852140077821,0.41107168204400285
0.000933852140077821,0.41163946061036194
0.000933852140077821,0.41234918381831087
0.000933852140077821,0.41263307310149044
0.000933852140077821,0.414194464158978
0.000933852140077821,0.41447835344215755
0.000933852140077821,0.41462029808374734
0.000933852140077821,0.4149041873669269
0.000933852140077821,0.4183108587650816
0.000933852140077821,0.4185947480482612
0.000933852140077821,0.4202980837473385
0.000933852140077821,0.4205819730305181
0.000933852140077821,0.42242725337118525
0.000933852140077821,0.4232789212207239
0.000933852140077821,0.42427253371185236
0.000933852140077821,0.42455642299503193
0.000933852140077821,0.42611781405251953
0.0010894941634241246,0.42611781405251953
0.0010894941634241246,0.42725337118523776
0.0010894941634241246,0.42753726046841733
0.0010894941634241246,0.4276792051100071
0.0010894941634241246,0.42796309439318664
0.0010894941634241246,0.4313697657913414
0.0010894941634241246,0.4316536550745209
0.0010894941634241246,0.43236337828246985
0.0010894941634241246,0.4326472675656494
0.0010894941634241246,0.4330731014904187
0.0010894941634241246,0.4333569907735983
0.0010894941634241246,0.43406671398154717
0.0010894941634241246,0.43435060326472674
0.0010894941634241246,0.4349183818310859
0.0010894941634241246,0.435486160397445
0.0010894941634241246,0.4361958836053939
0.0010894941634241246,0.4364797728885735
0.0010894941634241246,0.4369056068133428
0.0010894941634241246,0.43718949609652236
0.0010894941634241246,0.4377572746628815
0.0010894941634241246,0.4383250532292406
0.0010894941634241246,0.4424414478353442
0.0010894941634241246,0.4427253371185238
0.0010894941634241246,0.4440028388928318
0.0010894941634241246,0.44428672817601134
0.0010894941634241246,0.4447125621007807
0.0010894941634241246,0.44499645138396027
0.0010894941634241246,0.4459900638750887
0.0010894941634241246,0.4462739531582683
0.0010894941634241246,0.4466997870830376
0.0010894941634241246,0.44698367636621716
0.0010894941634241246,0.4481192334989354
0.0010894941634241246,0.44840312278211497
0.0010894941634241246,0.4498225691980128
0.0010894941634241246,0.45010645848119235
0.0010894941634241246,0.4511000709723208
0.0010894941634241246,0.45138396025550037
0.0010894941634241246,0.4526614620298084
0.0010894941634241246,0.4529453513129879
0.0010894941634241246,0.45677785663591197
0.0010894941634241246,0.45706174591909154
0.0010894941634241246,0.45833924769339957
0.0010894941634241246,0.45862313697657914
0.0010894941634241246,0.46146202980837475
0.0010894941634241246,0.46202980837473384
0.0010894941634241246,0.4621717530163236
0.0010894941634241246,0.4627395315826828
0.0010894941634241246,0.4661462029808375
0.0010894941634241246,0.46643009226401705
0.0010894941634241246,0.46657203690560684
0.0010894941634241246,0.4671398154719659
0.0010894941634241246,0.4708303761533002
0.0010894941634241246,0.4711142654364798
0.0010894941634241246,0.4716820440028389
0.0010894941634241246,0.47196593328601844
0.0010894941634241246,0.4745209368346345
0.0010894941634241246,0.47480482611781405
0.0010894941634241246,0.47494677075940384
0.0010894941634241246,0.4752306600425834
0.0010894941634241246,0.47608232789212207
0.0010894941634241246,0.47636621717530164
0.0010894941634241246,0.47679205110007095
0.0010894941634241246,0.4770759403832505
0.0010894941634241246,0.47778566359119945
0.001245136186770428,0.47778566359119945
0.001245136186770428,0.47835344215755854
0.001245136186770428,0.4786373314407381
0.001245136186770428,0.4807665010645848
0.0014007782101167316,0.4807665010645848
0.0014007782101167316,0.48105039034776437
0.0014007782101167316,0.48133427963094394
0.0014007782101167316,0.485166784953868
0.0014007782101167316,0.4854506742370476
0.0014007782101167316,0.4858765081618169
0.0014007782101167316,0.48616039744499645
0.0014007782101167316,0.48757984386089426
0.0015564202334630351,0.48757984386089426
0.0015564202334630351,0.48786373314407383
0.0015564202334630351,0.48814762242725335
0.0015564202334630351,0.49041873669268987
0.0015564202334630351,0.4907026259758694
0.0015564202334630351,0.49268985095812634
0.0015564202334630351,0.4929737402413059
0.0015564202334630351,0.49467707594038324
0.0015564202334630351,0.4949609652235628
0.0015564202334630351,0.49595457771469126
0.0015564202334630351,0.49623846699787083
0.0015564202334630351,0.4977998580553584
0.0015564202334630351,0.498083747338538
0.0015564202334630351,0.499361249112846
0.0015564202334630351,0.49964513839602553
0.0015564202334630351,0.5009226401703336
0.0015564202334630351,0.5012065294535132
0.0015564202334630351,0.501916252661462
0.0015564202334630351,0.5022001419446416
0.0015564202334630351,0.5029098651525905
0.0015564202334630351,0.5031937544357701
0.0015564202334630351,0.5033356990773599
0.0015564202334630351,0.5036195883605394
0.0015564202334630351,0.5039034776437189
0.0015564202334630351,0.5041873669268985
0.0015564202334630351,0.5056068133427963
0.0015564202334630351,0.5058907026259759
0.0015564202334630351,0.5088715400993612
0.0015564202334630351,0.5092973740241306
0.0015564202334630351,0.5127040454222853
0.0015564202334630351,0.5129879347054649
0.0015564202334630351,0.5141234918381831
0.0015564202334630351,0.5144073811213626
0.0015564202334630351,0.5158268275372605
0.0015564202334630351,0.5161107168204401
0.0015564202334630351,0.5195173882185947
0.0015564202334630351,0.5198012775017743
0.0015564202334630351,0.5253371185237757
0.0015564202334630351,0.5256210078069553
0.0015564202334630351,0.5287437899219305
0.0017120622568093384,0.5287437899219305
0.0017120622568093384,0.5291696238466997
0.0017120622568093384,0.5294535131298793
0.0017120622568093384,0.5330021291696239
0.001867704280155642,0.5330021291696239
0.001867704280155642,0.5331440738112136
0.001867704280155642,0.5334279630943932
0.001867704280155642,0.5338537970191626
0.001867704280155642,0.534137686302342
0.001867704280155642,0.5413768630234209
0.001867704280155642,0.5416607523066004
0.001867704280155642,0.5420865862313697
0.001867704280155642,0.5423704755145493
0.001867704280155642,0.5462029808374734
0.001867704280155642,0.5464868701206529
0.001867704280155642,0.5504613200851668
0.001867704280155642,0.5507452093683464
0.0020233463035019454,0.5507452093683464
0.0020233463035019454,0.553584102200142
0.0020233463035019454,0.5538679914833216
0.0020233463035019454,0.5552874378992193
0.0020233463035019454,0.5555713271823989
0.0020233463035019454,0.5594038325053229
0.0020233463035019454,0.559971611071682
0.0020233463035019454,0.5623846699787083
0.002178988326848249,0.5623846699787083
0.002178988326848249,0.5626685592618879
0.002178988326848249,0.5629524485450674
0.002178988326848249,0.5643718949609652
0.002178988326848249,0.5649396735273243
0.002178988326848249,0.5655074520936835
0.0023346303501945525,0.5655074520936835
0.0023346303501945525,0.5659332860184528
0.0023346303501945525,0.5662171753016324
0.0023346303501945525,0.569056068133428
0.0026459143968871595,0.569056068133428
0.0026459143968871595,0.5709013484740951
0.0028015564202334632,0.5709013484740951
0.0028015564202334632,0.5711852377572747
0.0028015564202334632,0.5720369056068133
0.0028015564202334632,0.5723207948899929
0.0028015564202334632,0.5734563520227112
0.0028015564202334632,0.5737402413058907
0.0028015564202334632,0.5772888573456352
0.0028015564202334632,0.5775727466288147
0.0028015564202334632,0.5785663591199433
0.0028015564202334632,0.5788502484031228
0.0028015564202334632,0.5802696948190206
0.0028015564202334632,0.5805535841022001
0.0028015564202334632,0.5856635911994322
0.0028015564202334632,0.5859474804826118
0.0028015564202334632,0.5867991483321504
0.0028015564202334632,0.5873669268985096
0.0028015564202334632,0.5879347054648687
0.0028015564202334632,0.5882185947480483
0.0028015564202334632,0.5913413768630235
0.0028015564202334632,0.591625266146203
0.0028015564202334632,0.5917672107877927
0.0028015564202334632,0.5920511000709723
0.0028015564202334632,0.5930447125621008
0.0028015564202334632,0.5933286018452804
0.0028015564202334632,0.5951738821859475
0.0028015564202334632,0.595457771469127
0.0028015564202334632,0.5973030518097941
0.0028015564202334632,0.5975869410929737
0.0028015564202334632,0.5977288857345635
0.0028015564202334632,0.5980127750177431
0.0028015564202334632,0.5994322214336408
0.0028015564202334632,0.5997161107168204
0.0028015564202334632,0.6009936124911285
0.0028015564202334632,0.601277501774308
0.0028015564202334632,0.6022711142654364
0.0028015564202334632,0.6028388928317956
0.0028015564202334632,0.6044002838892831
0.0028015564202334632,0.6046841731724627
0.0028015564202334632,0.6056777856635912
0.0029571984435797665,0.6056777856635912
0.0029571984435797665,0.6065294535131299
0.0029571984435797665,0.6068133427963094
0.0029571984435797665,0.6103619588360539
0.0029571984435797665,0.6109297374024131
0.0029571984435797665,0.614194464158978
